Date,Timestamp,Event_Log,Event_Log_Num,resetWallCountperEpisode,resetTotalCountperEpisode,reset00CountperEpisode,reset01CountperEpisode,resetbetCountperEpisode
20260203115812.804,278.5656,,,30,31,0,1,25.7993
20260203115812.806,278.5767,,,30,31,0,1,25.7993
20260203115812.807,278.5878,,,30,31,0,1,25.7993
20260203115812.809,278.5989,,,30,31,0,1,25.7993
20260203115812.810,278.6100,,,30,31,0,1,25.7993
20260203115812.816,278.6211,,,30,31,0,1,25.7993
20260203115812.818,278.6322,,,30,31,0,1,25.7993
20260203115812.820,278.6433,,,30,31,0,1,25.7993
20260203115812.821,278.6544,,,30,31,0,1,25.7993
20260203115812.825,278.6655,,,30,31,0,1,25.7993
20260203115812.831,278.6766,,,30,31,0,1,25.7993
20260203115812.832,278.6877,,,30,31,0,1,25.7993
20260203115812.834,278.6988,,,30,31,0,1,25.7993
20260203115812.836,278.7099,,,30,31,0,1,25.7993
20260203115812.837,278.7210,,,30,31,0,1,25.7993
20260203115812.839,278.7321,,,30,31,0,1,25.7993
20260203115812.840,278.7432,,,30,31,0,1,25.7993
20260203115812.842,278.7543,,,30,31,0,1,25.7993
20260203115812.844,278.7654,,,30,31,0,1,25.7993
20260203115812.846,278.7765,,,30,31,0,1,25.7993
20260203115812.847,278.7876,,,30,31,0,1,25.7993
20260203115812.849,278.7987,,,30,31,0,1,25.7993
20260203115812.850,278.8098,,,30,31,0,1,25.7993
20260203115812.852,278.8209,,,30,31,0,1,25.7993
20260203115812.853,278.8320,,,30,31,0,1,25.7993
20260203115812.855,278.8431,,,30,31,0,1,25.7993
20260203115812.857,278.8542,,,30,31,0,1,25.7993
20260203115812.859,278.8653,,,30,31,0,1,25.7993
20260203115812.861,278.8764,,,30,31,0,1,25.7993
20260203115812.862,278.8875,,,30,31,0,1,25.7993
20260203115812.864,278.8986,,,30,31,0,1,25.7993
20260203115812.865,278.9097,,,30,31,0,1,25.7993
20260203115812.868,278.9208,,,30,31,0,1,25.7993
20260203115812.869,278.9319,,,30,31,0,1,25.7993
20260203115812.871,278.9430,,,30,31,0,1,25.7993
20260203115812.873,278.9541,,,30,31,0,1,25.7993
20260203115812.874,278.9652,,,30,31,0,1,25.7993
20260203115812.876,278.9763,,,30,31,0,1,25.7993
20260203115812.877,278.9874,,,30,31,0,1,25.7993
20260203115812.879,278.9985,,,30,31,0,1,25.7993
20260203115812.881,279.0096,,,30,31,0,1,25.7993
20260203115812.882,279.0207,,,30,31,0,1,25.7993
20260203115812.884,279.0318,,,30,31,0,1,25.7993
20260203115812.885,279.0429,,,30,31,0,1,25.7993
20260203115812.888,279.0540,,,30,31,0,1,25.7993
20260203115812.898,279.0651,,,30,31,0,1,25.7993
20260203115812.900,279.0762,,,30,31,0,1,25.7993
20260203115812.901,279.0873,,,30,31,0,1,25.7993
20260203115812.904,279.0984,,,30,31,0,1,25.7993
20260203115812.905,279.1095,,,30,31,0,1,25.7993
20260203115812.907,279.1206,,,30,31,0,1,25.7993
20260203115812.908,279.1317,,,30,31,0,1,25.7993
20260203115812.913,279.1428,,,30,31,0,1,25.7993
20260203115812.914,279.1539,,,30,31,0,1,25.7993
20260203115812.916,279.1650,,,30,31,0,1,25.7993
20260203115812.918,279.1761,,,30,31,0,1,25.7993
20260203115812.920,279.1872,,,30,31,0,1,25.7993
20260203115812.924,279.1983,,,30,31,0,1,25.7993
20260203115812.930,279.2094,,,30,31,0,1,25.7993
20260203115812.931,279.2205,,,30,31,0,1,25.7993
20260203115812.933,279.2316,,,30,31,0,1,25.7993
20260203115812.935,279.2427,,,30,31,0,1,25.7993
20260203115812.936,279.2538,,,30,31,0,1,25.7993
20260203115812.938,279.2649,,,30,31,0,1,25.7993
20260203115812.939,279.2760,,,30,31,0,1,25.7993
20260203115812.941,279.2871,,,30,31,0,1,25.7993
20260203115812.943,279.2982,,,30,31,0,1,25.7993
20260203115812.944,279.3093,,,30,31,0,1,25.7993
20260203115812.945,279.3204,,,30,31,0,1,25.7993
20260203115812.948,279.3315,,,30,31,0,1,25.7993
20260203115812.950,279.3426,,,30,31,0,1,25.7993
20260203115812.951,279.3537,,,30,31,0,1,25.7993
20260203115812.952,279.3648,,,30,31,0,1,25.7993
20260203115812.954,279.3759,,,30,31,0,1,25.7993
20260203115812.956,279.3870,,,30,31,0,1,25.7993
20260203115812.958,279.3981,,,30,31,0,1,25.7993
20260203115812.960,279.4092,,,30,31,0,1,25.7993
20260203115812.961,279.4203,,,30,31,0,1,25.7993
20260203115812.963,279.4314,,,30,31,0,1,25.7993
20260203115812.965,279.4425,,,30,31,0,1,25.7993
20260203115812.967,279.4536,,,30,31,0,1,25.7993
20260203115812.968,279.4647,,,30,31,0,1,25.7993
20260203115812.969,279.4758,,,30,31,0,1,25.7993
20260203115812.971,279.4869,,,30,31,0,1,25.7993
20260203115812.973,279.4980,,,30,31,0,1,25.7993
20260203115812.974,279.5091,,,30,31,0,1,25.7993
20260203115812.977,279.5202,,,30,31,0,1,25.7993
20260203115812.978,279.5313,,,30,31,0,1,25.7993
20260203115812.980,279.5424,,,30,31,0,1,25.7993
20260203115812.981,279.5535,,,30,31,0,1,25.7993
20260203115812.983,279.5646,,,30,31,0,1,25.7993
20260203115812.984,279.5757,,,30,31,0,1,25.7993
20260203115812.986,279.5868,,,30,31,0,1,25.7993
20260203115812.988,279.5979,,,30,31,0,1,25.7993
20260203115812.989,279.6090,,,30,31,0,1,25.7993
20260203115813.002,279.6201,,,30,31,0,1,25.7993
20260203115813.003,279.6312,,,30,31,0,1,25.7993
20260203115813.005,279.6423,,,30,31,0,1,25.7993
20260203115813.007,279.6534,,,30,31,0,1,25.7993
20260203115813.008,279.6645,,,30,31,0,1,25.7993
20260203115813.013,279.6756,,,30,31,0,1,25.7993
20260203115813.015,279.6867,,,30,31,0,1,25.7993
20260203115813.018,279.6978,,,30,31,0,1,25.7993
20260203115813.021,279.7089,,,30,31,0,1,25.7993
20260203115813.025,279.7200,,,30,31,0,1,25.7993
20260203115813.030,279.7311,,,30,31,0,1,25.7993
20260203115813.033,279.7422,,,30,31,0,1,25.7993
20260203115813.038,279.7533,,,30,31,0,1,25.7993
20260203115813.042,279.7644,,,30,31,0,1,25.7993
20260203115813.046,279.7755,,,30,31,0,1,25.7993
20260203115813.049,279.7866,,,30,31,0,1,25.7993
20260203115813.053,279.7977,,,30,31,0,1,25.7993
20260203115813.058,279.8088,,,30,31,0,1,25.7993
20260203115813.060,279.8199,,,30,31,0,1,25.7993
20260203115813.066,279.8310,,,30,31,0,1,25.7993
20260203115813.067,279.8421,,,30,31,0,1,25.7993
20260203115813.069,279.8532,,,30,31,0,1,25.7993
20260203115813.071,279.8643,,,30,31,0,1,25.7993
20260203115813.072,279.8754,,,30,31,0,1,25.7993
20260203115813.074,279.8865,,,30,31,0,1,25.7993
20260203115813.076,279.8976,,,30,31,0,1,25.7993
20260203115813.077,279.9087,,,30,31,0,1,25.7993
20260203115813.078,279.9198,,,30,31,0,1,25.7993
20260203115813.080,279.9309,,,30,31,0,1,25.7993
20260203115813.082,279.9420,,,30,31,0,1,25.7993
20260203115813.083,279.9531,,,30,31,0,1,25.7993
20260203115813.085,279.9642,,,30,31,0,1,25.7993
20260203115813.087,279.9753,,,30,31,0,1,25.7993
20260203115813.089,279.9864,,,30,31,0,1,25.7993
20260203115813.091,279.9975,,,30,31,0,1,25.7993
20260203115813.092,280.0086,,,30,31,0,1,25.7993
20260203115813.094,280.0197,,,30,31,0,1,25.7993
20260203115813.096,280.0308,,,30,31,0,1,25.7993
20260203115813.098,280.0419,,,30,31,0,1,25.7993
20260203115813.099,280.0530,,,30,31,0,1,25.7993
20260203115813.101,280.0641,,,30,31,0,1,25.7993
20260203115813.103,280.0752,,,30,31,0,1,25.7993
20260203115813.104,280.0863,,,30,31,0,1,25.7993
20260203115813.106,280.0974,,,30,31,0,1,25.7993
20260203115813.107,280.1085,,,30,31,0,1,25.7993
20260203115813.109,280.1196,,,30,31,0,1,25.7993
20260203115813.111,280.1307,,,30,31,0,1,25.7993
20260203115813.112,280.1418,,,30,31,0,1,25.7993
20260203115813.114,280.1529,,,30,31,0,1,25.7993
20260203115813.115,280.1640,,,30,31,0,1,25.7993
20260203115813.125,280.1751,,,30,31,0,1,25.7993
20260203115813.128,280.1862,,,30,31,0,1,25.7993
20260203115813.129,280.1973,,,30,31,0,1,25.7993
20260203115813.131,280.2084,,,30,31,0,1,25.7993
20260203115813.132,280.2195,,,30,31,0,1,25.7993
20260203115813.134,280.2306,,,30,31,0,1,25.7993
20260203115813.136,280.2417,,,30,31,0,1,25.7993
20260203115813.138,280.2528,,,30,31,0,1,25.7993
20260203115813.139,280.2639,,,30,31,0,1,25.7993
20260203115813.142,280.2750,,,30,31,0,1,25.7993
20260203115813.143,280.2861,,,30,31,0,1,25.7993
20260203115813.148,280.2972,,,30,31,0,1,25.7993
20260203115813.150,280.3083,,,30,31,0,1,25.7993
20260203115813.151,280.3194,,,30,31,0,1,25.7993
20260203115813.153,280.3305,,,30,31,0,1,25.7993
20260203115813.156,280.3416,,,30,31,0,1,25.7993
20260203115813.162,280.3527,,,30,31,0,1,25.7993
20260203115813.164,280.3638,,,30,31,0,1,25.7993
20260203115813.166,280.3749,,,30,31,0,1,25.7993
20260203115813.167,280.3860,,,30,31,0,1,25.7993
20260203115813.169,280.3971,,,30,31,0,1,25.7993
20260203115813.170,280.4082,,,30,31,0,1,25.7993
20260203115813.172,280.4193,,,30,31,0,1,25.7993
20260203115813.174,280.4304,,,30,31,0,1,25.7993
20260203115813.175,280.4415,,,30,31,0,1,25.7993
20260203115813.177,280.4526,,,30,31,0,1,25.7993
20260203115813.179,280.4637,,,30,31,0,1,25.7993
20260203115813.181,280.4748,,,30,31,0,1,25.7993
20260203115813.182,280.4859,,,30,31,0,1,25.7993
20260203115813.184,280.4970,,,30,31,0,1,25.7993
20260203115813.186,280.5081,,,30,31,0,1,25.7993
20260203115813.187,280.5192,,,30,31,0,1,25.7993
20260203115813.188,280.5303,,,30,31,0,1,25.7993
20260203115813.190,280.5414,,,30,31,0,1,25.7993
20260203115813.192,280.5525,,,30,31,0,1,25.7993
20260203115813.194,280.5636,,,30,31,0,1,25.7993
20260203115813.196,280.5747,,,30,31,0,1,25.7993
20260203115813.198,280.5858,,,30,31,0,1,25.7993
20260203115813.199,280.5969,,,30,31,0,1,25.7993
20260203115813.201,280.6080,,,30,31,0,1,25.7993
20260203115813.203,280.6191,,,30,31,0,1,25.7993
20260203115813.204,280.6302,,,30,31,0,1,25.7993
20260203115813.206,280.6413,,,30,31,0,1,25.7993
20260203115813.207,280.6524,,,30,31,0,1,25.7993
20260203115813.209,280.6635,,,30,31,0,1,25.7993
20260203115813.211,280.6746,,,30,31,0,1,25.7993
20260203115813.212,280.6857,,,30,31,0,1,25.7993
20260203115813.214,280.6968,,,30,31,0,1,25.7993
20260203115813.216,280.7079,,,30,31,0,1,25.7993
20260203115813.217,280.7190,,,30,31,0,1,25.7993
20260203115813.228,280.7301,,,30,31,0,1,25.7993
20260203115813.230,280.7412,,,30,31,0,1,25.7993
20260203115813.232,280.7523,,,30,31,0,1,25.7993
20260203115813.234,280.7634,,,30,31,0,1,25.7993
20260203115813.236,280.7745,,,30,31,0,1,25.7993
20260203115813.238,280.7856,,,30,31,0,1,25.7993
20260203115813.239,280.7967,,,30,31,0,1,25.7993
20260203115813.241,280.8078,,,30,31,0,1,25.7993
20260203115813.245,280.8189,,,30,31,0,1,25.7993
20260203115813.248,280.8300,,,30,31,0,1,25.7993
20260203115813.249,280.8411,,,30,31,0,1,25.7993
20260203115813.252,280.8522,,,30,31,0,1,25.7993
20260203115813.255,280.8633,,,30,31,0,1,25.7993
20260203115813.261,280.8744,,,30,31,0,1,25.7993
20260203115813.263,280.8855,,,30,31,0,1,25.7993
20260203115813.265,280.8966,,,30,31,0,1,25.7993
20260203115813.267,280.9077,,,30,31,0,1,25.7993
20260203115813.268,280.9188,,,30,31,0,1,25.7993
20260203115813.270,280.9299,,,30,31,0,1,25.7993
20260203115813.272,280.9410,,,30,31,0,1,25.7993
20260203115813.273,280.9521,,,30,31,0,1,25.7993
20260203115813.275,280.9632,,,30,31,0,1,25.7993
20260203115813.277,280.9743,,,30,31,0,1,25.7993
20260203115813.278,280.9854,,,30,31,0,1,25.7993
20260203115813.280,280.9965,,,30,31,0,1,25.7993
20260203115813.281,281.0076,,,30,31,0,1,25.7993
20260203115813.283,281.0187,,,30,31,0,1,25.7993
20260203115813.285,281.0298,,,30,31,0,1,25.7993
20260203115813.287,281.0409,,,30,31,0,1,25.7993
20260203115813.288,281.0520,,,30,31,0,1,25.7993
20260203115813.290,281.0631,,,30,31,0,1,25.7993
20260203115813.292,281.0742,,,30,31,0,1,25.7993
20260203115813.294,281.0853,,,30,31,0,1,25.7993
20260203115813.296,281.0964,,,30,31,0,1,25.7993
20260203115813.297,281.1075,,,30,31,0,1,25.7993
20260203115813.299,281.1186,,,30,31,0,1,25.7993
20260203115813.301,281.1297,,,30,31,0,1,25.7993
20260203115813.303,281.1408,,,30,31,0,1,25.7993
20260203115813.304,281.1519,,,30,31,0,1,25.7993
20260203115813.305,281.1630,,,30,31,0,1,25.7993
20260203115813.308,281.1741,,,30,31,0,1,25.7993
20260203115813.310,281.1852,,,30,31,0,1,25.7993
20260203115813.311,281.1963,,,30,31,0,1,25.7993
20260203115813.313,281.2074,,,30,31,0,1,25.7993
20260203115813.315,281.2185,,,30,31,0,1,25.7993
20260203115813.316,281.2296,,,30,31,0,1,25.7993
20260203115813.318,281.2407,,,30,31,0,1,25.7993
20260203115813.320,281.2518,,,30,31,0,1,25.7993
20260203115813.321,281.2629,,,30,31,0,1,25.7993
20260203115813.323,281.2740,,,30,31,0,1,25.7993
20260203115813.332,281.2851,,,30,31,0,1,25.7993
20260203115813.334,281.2962,,,30,31,0,1,25.7993
20260203115813.336,281.3073,,,30,31,0,1,25.7993
20260203115813.337,281.3184,,,30,31,0,1,25.7993
20260203115813.339,281.3295,,,30,31,0,1,25.7993
20260203115813.344,281.3406,,,30,31,0,1,25.7993
20260203115813.346,281.3517,,,30,31,0,1,25.7993
20260203115813.347,281.3628,,,30,31,0,1,25.7993
20260203115813.351,281.3739,,,30,31,0,1,25.7993
20260203115813.357,281.3850,,,30,31,0,1,25.7993
20260203115813.359,281.3961,,,30,31,0,1,25.7993
20260203115813.361,281.4072,,,30,31,0,1,25.7993
20260203115813.362,281.4183,,,30,31,0,1,25.7993
20260203115813.364,281.4294,,,30,31,0,1,25.7993
20260203115813.365,281.4405,,,30,31,0,1,25.7993
20260203115813.368,281.4516,,,30,31,0,1,25.7993
20260203115813.369,281.4627,,,30,31,0,1,25.7993
20260203115813.371,281.4738,,,30,31,0,1,25.7993
20260203115813.373,281.4849,,,30,31,0,1,25.7993
20260203115813.374,281.4960,,,30,31,0,1,25.7993
20260203115813.376,281.5071,,,30,31,0,1,25.7993
20260203115813.377,281.5182,,,30,31,0,1,25.7993
20260203115813.379,281.5293,,,30,31,0,1,25.7993
20260203115813.380,281.5404,,,30,31,0,1,25.7993
20260203115813.382,281.5515,,,30,31,0,1,25.7993
20260203115813.384,281.5626,,,30,31,0,1,25.7993
20260203115813.385,281.5737,,,30,31,0,1,25.7993
20260203115813.388,281.5848,,,30,31,0,1,25.7993
20260203115813.389,281.5959,,,30,31,0,1,25.7993
20260203115813.391,281.6070,,,30,31,0,1,25.7993
20260203115813.393,281.6181,,,30,31,0,1,25.7993
20260203115813.394,281.6292,,,30,31,0,1,25.7993
20260203115813.396,281.6403,,,30,31,0,1,25.7993
20260203115813.397,281.6514,,,30,31,0,1,25.7993
20260203115813.399,281.6625,,,30,31,0,1,25.7993
20260203115813.401,281.6736,,,30,31,0,1,25.7993
20260203115813.402,281.6847,,,30,31,0,1,25.7993
20260203115813.404,281.6958,,,30,31,0,1,25.7993
20260203115813.405,281.7069,,,30,31,0,1,25.7993
20260203115813.408,281.7180,,,30,31,0,1,25.7993
20260203115813.409,281.7291,,,30,31,0,1,25.7993
20260203115813.411,281.7402,,,30,31,0,1,25.7993
20260203115813.413,281.7513,,,30,31,0,1,25.7993
20260203115813.414,281.7624,,,30,31,0,1,25.7993
20260203115813.416,281.7735,,,30,31,0,1,25.7993
20260203115813.417,281.7846,,,30,31,0,1,25.7993
20260203115813.419,281.7957,,,30,31,0,1,25.7993
20260203115813.421,281.8068,,,30,31,0,1,25.7993
20260203115813.423,281.8179,,,30,31,0,1,25.7993
20260203115813.424,281.8290,,,30,31,0,1,25.7993
20260203115813.434,281.8401,,,30,31,0,1,25.7993
20260203115813.439,281.8512,,,30,31,0,1,25.7993
20260203115813.441,281.8623,,,30,31,0,1,25.7993
20260203115813.443,281.8734,,,30,31,0,1,25.7993
20260203115813.445,281.8845,,,30,31,0,1,25.7993
20260203115813.448,281.8956,,,30,31,0,1,25.7993
20260203115813.454,281.9067,,,30,31,0,1,25.7993
20260203115813.455,281.9178,,,30,31,0,1,25.7993
20260203115813.457,281.9289,,,30,31,0,1,25.7993
20260203115813.459,281.9400,,,30,31,0,1,25.7993
20260203115813.461,281.9511,,,30,31,0,1,25.7993
20260203115813.463,281.9622,,,30,31,0,1,25.7993
20260203115813.464,281.9733,,,30,31,0,1,25.7993
20260203115813.466,281.9844,,,30,31,0,1,25.7993
20260203115813.467,281.9955,,,30,31,0,1,25.7993
20260203115813.469,282.0066,,,30,31,0,1,25.7993
20260203115813.471,282.0177,,,30,31,0,1,25.7993
20260203115813.472,282.0288,,,30,31,0,1,25.7993
20260203115813.474,282.0399,,,30,31,0,1,25.7993
20260203115813.476,282.0510,,,30,31,0,1,25.7993
20260203115813.477,282.0621,,,30,31,0,1,25.7993
20260203115813.480,282.0732,,,30,31,0,1,25.7993
20260203115813.481,282.0843,,,30,31,0,1,25.7993
20260203115813.483,282.0954,,,30,31,0,1,25.7993
20260203115813.484,282.1065,,,30,31,0,1,25.7993
20260203115813.485,282.1176,,,30,31,0,1,25.7993
20260203115813.487,282.1287,,,30,31,0,1,25.7993
20260203115813.489,282.1398,,,30,31,0,1,25.7993
20260203115813.490,282.1509,,,30,31,0,1,25.7993
20260203115813.492,282.1620,,,30,31,0,1,25.7993
20260203115813.494,282.1731,,,30,31,0,1,25.7993
20260203115813.496,282.1842,,,30,31,0,1,25.7993
20260203115813.498,282.1953,,,30,31,0,1,25.7993
20260203115813.499,282.2064,,,30,31,0,1,25.7993
20260203115813.501,282.2175,,,30,31,0,1,25.7993
20260203115813.502,282.2286,,,30,31,0,1,25.7993
20260203115813.504,282.2397,,,30,31,0,1,25.7993
20260203115813.506,282.2508,,,30,31,0,1,25.7993
20260203115813.508,282.2619,,,30,31,0,1,25.7993
20260203115813.510,282.2730,,,30,31,0,1,25.7993
20260203115813.511,282.2841,,,30,31,0,1,25.7993
20260203115813.513,282.2952,,,30,31,0,1,25.7993
20260203115813.514,282.3063,,,30,31,0,1,25.7993
20260203115813.516,282.3174,,,30,31,0,1,25.7993
20260203115813.517,282.3285,,,30,31,0,1,25.7993
20260203115813.519,282.3396,,,30,31,0,1,25.7993
20260203115813.521,282.3507,,,30,31,0,1,25.7993
20260203115813.523,282.3618,,,30,31,0,1,25.7993
20260203115813.527,282.3729,,,30,31,0,1,25.7993
20260203115813.529,282.3840,,,30,31,0,1,25.7993
20260203115813.550,282.3951,,,30,31,0,1,25.7993
20260203115813.552,282.4062,,,30,31,0,1,25.7993
20260203115813.554,282.4173,,,30,31,0,1,25.7993
20260203115813.555,282.4284,,,30,31,0,1,25.7993
20260203115813.557,282.4395,,,30,31,0,1,25.7993
20260203115813.559,282.4506,,,30,31,0,1,25.7993
20260203115813.561,282.4617,,,30,31,0,1,25.7993
20260203115813.562,282.4728,,,30,31,0,1,25.7993
20260203115813.563,282.4839,,,30,31,0,1,25.7993
20260203115813.566,282.4950,,,30,31,0,1,25.7993
20260203115813.567,282.5061,,,30,31,0,1,25.7993
20260203115813.569,282.5172,,,30,31,0,1,25.7993
20260203115813.570,282.5283,,,30,31,0,1,25.7993
20260203115813.572,282.5394,,,30,31,0,1,25.7993
20260203115813.574,282.5505,,,30,31,0,1,25.7993
20260203115813.576,282.5616,,,30,31,0,1,25.7993
20260203115813.578,282.5727,,,30,31,0,1,25.7993
20260203115813.579,282.5838,,,30,31,0,1,25.7993
20260203115813.580,282.5949,,,30,31,0,1,25.7993
20260203115813.582,282.6060,,,30,31,0,1,25.7993
20260203115813.584,282.6171,,,30,31,0,1,25.7993
20260203115813.586,282.6282,,,30,31,0,1,25.7993
20260203115813.588,282.6393,,,30,31,0,1,25.7993
20260203115813.589,282.6504,,,30,31,0,1,25.7993
20260203115813.591,282.6615,,,30,31,0,1,25.7993
20260203115813.593,282.6726,,,30,31,0,1,25.7993
20260203115813.594,282.6837,,,30,31,0,1,25.7993
20260203115813.596,282.6948,,,30,31,0,1,25.7993
20260203115813.598,282.7059,,,30,31,0,1,25.7993
20260203115813.599,282.7170,,,30,31,0,1,25.7993
20260203115813.601,282.7281,,,30,31,0,1,25.7993
20260203115813.603,282.7392,,,30,31,0,1,25.7993
20260203115813.604,282.7503,,,30,31,0,1,25.7993
20260203115813.605,282.7614,,,30,31,0,1,25.7993
20260203115813.608,282.7725,,,30,31,0,1,25.7993
20260203115813.609,282.7836,,,30,31,0,1,25.7993
20260203115813.611,282.7947,,,30,31,0,1,25.7993
20260203115813.612,282.8058,,,30,31,0,1,25.7993
20260203115813.614,282.8169,,,30,31,0,1,25.7993
20260203115813.615,282.8280,,,30,31,0,1,25.7993
20260203115813.618,282.8391,,,30,31,0,1,25.7993
20260203115813.619,282.8502,,,30,31,0,1,25.7993
20260203115813.623,282.8613,,,30,31,0,1,25.7993
20260203115813.625,282.8724,,,30,31,0,1,25.7993
20260203115813.626,282.8835,,,30,31,0,1,25.7993
20260203115813.629,282.8946,,,30,31,0,1,25.7993
20260203115813.631,282.9057,,,30,31,0,1,25.7993
20260203115813.635,282.9168,,,30,31,0,1,25.7993
20260203115813.641,282.9279,,,30,31,0,1,25.7993
20260203115813.643,282.9390,,,30,31,0,1,25.7993
20260203115813.659,282.9501,,,30,31,0,1,25.7993
20260203115813.661,282.9612,,,30,31,0,1,25.7993
20260203115813.663,282.9723,,,30,31,0,1,25.7993
20260203115813.664,282.9834,,,30,31,0,1,25.7993
20260203115813.666,282.9945,,,30,31,0,1,25.7993
20260203115813.668,283.0056,,,30,31,0,1,25.7993
20260203115813.669,283.0167,,,30,31,0,1,25.7993
20260203115813.671,283.0278,,,30,31,0,1,25.7993
20260203115813.673,283.0389,,,30,31,0,1,25.7993
20260203115813.674,283.0500,,,30,31,0,1,25.7993
20260203115813.676,283.0611,,,30,31,0,1,25.7993
20260203115813.678,283.0722,,,30,31,0,1,25.7993
20260203115813.679,283.0833,,,30,31,0,1,25.7993
20260203115813.681,283.0944,,,30,31,0,1,25.7993
20260203115813.683,283.1055,,,30,31,0,1,25.7993
20260203115813.684,283.1166,,,30,31,0,1,25.7993
20260203115813.686,283.1277,,,30,31,0,1,25.7993
20260203115813.687,283.1388,,,30,31,0,1,25.7993
20260203115813.689,283.1499,,,30,31,0,1,25.7993
20260203115813.691,283.1610,,,30,31,0,1,25.7993
20260203115813.693,283.1721,,,30,31,0,1,25.7993
20260203115813.694,283.1832,,,30,31,0,1,25.7993
20260203115813.696,283.1943,,,30,31,0,1,25.7993
20260203115813.698,283.2054,,,30,31,0,1,25.7993
20260203115813.699,283.2165,,,30,31,0,1,25.7993
20260203115813.701,283.2276,,,30,31,0,1,25.7993
20260203115813.703,283.2387,,,30,31,0,1,25.7993
20260203115813.704,283.2498,,,30,31,0,1,25.7993
20260203115813.706,283.2609,,,30,31,0,1,25.7993
20260203115813.709,283.2720,,,30,31,0,1,25.7993
20260203115813.711,283.2831,,,30,31,0,1,25.7993
20260203115813.712,283.2942,,,30,31,0,1,25.7993
20260203115813.714,283.3053,,,30,31,0,1,25.7993
20260203115813.716,283.3164,,,30,31,0,1,25.7993
20260203115813.717,283.3275,,,30,31,0,1,25.7993
20260203115813.718,283.3386,,,30,31,0,1,25.7993
20260203115813.720,283.3497,,,30,31,0,1,25.7993
20260203115813.722,283.3608,,,30,31,0,1,25.7993
20260203115813.723,283.3719,,,30,31,0,1,25.7993
20260203115813.725,283.3830,,,30,31,0,1,25.7993
20260203115813.730,283.3941,,,30,31,0,1,25.7993
20260203115813.731,283.4052,,,30,31,0,1,25.7993
20260203115813.733,283.4163,,,30,31,0,1,25.7993
20260203115813.735,283.4274,,,30,31,0,1,25.7993
20260203115813.738,283.4385,,,30,31,0,1,25.7993
20260203115813.741,283.4496,,,30,31,0,1,25.7993
20260203115813.747,283.4607,,,30,31,0,1,25.7993
20260203115813.748,283.4718,,,30,31,0,1,25.7993
20260203115813.750,283.4829,,,30,31,0,1,25.7993
20260203115813.752,283.4940,,,30,31,0,1,25.7993
20260203115813.761,283.5051,,,30,31,0,1,25.7993
20260203115813.763,283.5162,,,30,31,0,1,25.7993
20260203115813.765,283.5273,,,30,31,0,1,25.7993
20260203115813.767,283.5384,,,30,31,0,1,25.7993
20260203115813.769,283.5495,,,30,31,0,1,25.7993
20260203115813.770,283.5606,,,30,31,0,1,25.7993
20260203115813.772,283.5717,,,30,31,0,1,25.7993
20260203115813.774,283.5828,,,30,31,0,1,25.7993
20260203115813.776,283.5939,,,30,31,0,1,25.7993
20260203115813.777,283.6050,,,30,31,0,1,25.7993
20260203115813.778,283.6161,,,30,31,0,1,25.7993
20260203115813.780,283.6272,,,30,31,0,1,25.7993
20260203115813.782,283.6383,,,30,31,0,1,25.7993
20260203115813.784,283.6494,,,30,31,0,1,25.7993
20260203115813.785,283.6605,,,30,31,0,1,25.7993
20260203115813.787,283.6716,,,30,31,0,1,25.7993
20260203115813.789,283.6827,,,30,31,0,1,25.7993
20260203115813.791,283.6938,,,30,31,0,1,25.7993
20260203115813.793,283.7049,,,30,31,0,1,25.7993
20260203115813.794,283.7160,,,30,31,0,1,25.7993
20260203115813.796,283.7271,,,30,31,0,1,25.7993
20260203115813.797,283.7382,,,30,31,0,1,25.7993
20260203115813.799,283.7493,,,30,31,0,1,25.7993
20260203115813.801,283.7604,,,30,31,0,1,25.7993
20260203115813.803,283.7715,,,30,31,0,1,25.7993
20260203115813.804,283.7826,,,30,31,0,1,25.7993
20260203115813.805,283.7937,,,30,31,0,1,25.7993
20260203115813.808,283.8048,,,30,31,0,1,25.7993
20260203115813.810,283.8159,,,30,31,0,1,25.7993
20260203115813.811,283.8270,,,30,31,0,1,25.7993
20260203115813.813,283.8381,,,30,31,0,1,25.7993
20260203115813.815,283.8492,,,30,31,0,1,25.7993
20260203115813.817,283.8603,,,30,31,0,1,25.7993
20260203115813.818,283.8714,,,30,31,0,1,25.7993
20260203115813.819,283.8825,,,30,31,0,1,25.7993
20260203115813.821,283.8936,,,30,31,0,1,25.7993
20260203115813.823,283.9047,,,30,31,0,1,25.7993
20260203115813.824,283.9158,,,30,31,0,1,25.7993
20260203115813.827,283.9269,,,30,31,0,1,25.7993
20260203115813.831,283.9380,,,30,31,0,1,25.7993
20260203115813.833,283.9491,,,30,31,0,1,25.7993
20260203115813.835,283.9602,,,30,31,0,1,25.7993
20260203115813.836,283.9713,,,30,31,0,1,25.7993
20260203115813.839,283.9824,,,30,31,0,1,25.7993
20260203115813.842,283.9935,,,30,31,0,1,25.7993
20260203115813.848,284.0046,,,30,31,0,1,25.7993
20260203115813.850,284.0157,,,30,31,0,1,25.7993
20260203115813.851,284.0268,,,30,31,0,1,25.7993
20260203115813.853,284.0379,,,30,31,0,1,25.7993
20260203115813.855,284.0490,,,30,31,0,1,25.7993
20260203115813.865,284.0601,,,30,31,0,1,25.7993
20260203115813.867,284.0712,,,30,31,0,1,25.7993
