frame,time,userId,cellBoundaryRisk,physicalBoundaryRisk,userRisk,seedMotionPenalty,cellShapePenaltyReserved,smoothRisk,weightedTotalRisk,dominantRisk,minCellClearance,minPhysicalClearance,minPairSeparation,minOccupancySeparation,seedDelta,frameMeanCellRisk,frameMeanPhysicalRisk,frameMeanUserRisk,frameMeanSmoothRisk,frameWeightedTotalRisk
360,3.996014,0,0.000000,0.000000,0.000000,0.044361,0.000000,0.044361,0.008872,None,2.353798,4.083800,7.182953,7.182953,0.011090,0.500000,0.500000,0.000000,0.033264,0.206653
360,3.996014,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,7.182953,7.182953,0.000000,0.500000,0.500000,0.000000,0.033264,0.206653
360,3.996014,2,1.000000,1.000000,0.000000,0.044377,0.000000,0.044377,0.408876,Wall,-0.307988,-0.692012,10.189320,10.189320,0.011094,0.500000,0.500000,0.000000,0.033264,0.206653
360,3.996014,3,0.000000,0.000000,0.000000,0.044319,0.000000,0.044319,0.008864,None,3.510867,6.261663,8.733128,8.733128,0.011080,0.500000,0.500000,0.000000,0.033264,0.206653
370,4.107012,0,0.000000,0.000000,0.000000,0.035063,0.000000,0.035063,0.007013,None,2.324197,4.003025,7.099887,7.099887,0.008766,0.500000,0.500000,0.000000,0.030957,0.206191
370,4.107012,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,7.099887,7.099887,0.000000,0.500000,0.500000,0.000000,0.030957,0.206191
370,4.107012,2,1.000000,1.000000,0.000000,0.044379,0.000000,0.044379,0.408876,Wall,-0.266436,-0.733564,10.195510,10.195510,0.011095,0.500000,0.500000,0.000000,0.030957,0.206191
370,4.107012,3,0.000000,0.000000,0.000000,0.044384,0.000000,0.044384,0.008877,None,3.513851,6.159659,8.828875,8.828875,0.011096,0.500000,0.500000,0.000000,0.030957,0.206191
380,4.218010,0,0.000000,0.000000,0.000000,0.010811,0.000000,0.010811,0.002162,None,2.347661,4.003025,7.099887,7.099887,0.002703,0.500000,0.500000,0.000000,0.024900,0.204980
380,4.218010,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,7.099887,7.099887,0.000000,0.500000,0.500000,0.000000,0.024900,0.204980
380,4.218010,2,1.000000,1.000000,0.000000,0.044379,0.000000,0.044379,0.408876,Wall,-0.311934,-0.771824,10.202240,10.202240,0.011095,0.500000,0.500000,0.000000,0.024900,0.204980
380,4.218010,3,0.000000,0.000000,0.000000,0.044411,0.000000,0.044411,0.008882,None,3.517810,6.057250,8.844739,8.844739,0.011103,0.500000,0.500000,0.000000,0.024900,0.204980
390,4.329009,0,0.000000,0.000000,0.000000,0.003334,0.000000,0.003334,0.000667,None,2.354883,4.003025,7.099887,7.099887,0.000834,0.500000,0.500000,0.000000,0.015785,0.203157
390,4.329009,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,7.099887,7.099887,0.000000,0.500000,0.500000,0.000000,0.015785,0.203157
390,4.329009,2,1.000000,1.000000,0.000000,0.015393,0.000000,0.015393,0.403079,Wall,-0.316628,-0.775460,10.108660,10.108660,0.003848,0.500000,0.500000,0.000000,0.015785,0.203157
390,4.329009,3,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,3.502040,5.953983,8.864158,8.864158,0.011104,0.500000,0.500000,0.000000,0.015785,0.203157
400,4.440007,0,0.000000,0.000000,0.000000,0.001028,0.000000,0.001028,0.000206,None,2.357110,4.003025,7.099887,7.099887,0.000257,0.500000,0.500000,0.000000,0.012548,0.202510
400,4.440007,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,7.099887,7.099887,0.000000,0.500000,0.500000,0.000000,0.012548,0.202510
400,4.440007,2,1.000000,1.000000,0.000000,0.004745,0.000000,0.004745,0.400949,Wall,-0.316628,-0.775460,10.005050,10.005050,0.001186,0.500000,0.500000,0.000000,0.012548,0.202510
400,4.440007,3,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,3.463315,5.849804,8.887063,8.887063,0.011104,0.500000,0.500000,0.000000,0.012548,0.202510
410,4.551005,0,0.000000,0.000000,0.000000,0.030984,0.000000,0.030984,0.006197,None,2.247715,3.936378,6.967077,6.967077,0.007746,0.500000,0.500000,0.000000,0.019217,0.203843
410,4.551005,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,6.967077,6.967077,0.000000,0.500000,0.500000,0.000000,0.019217,0.203843
410,4.551005,2,1.000000,1.000000,0.000000,0.001463,0.000000,0.001463,0.400293,Wall,-0.316628,-0.775460,9.902864,9.902864,0.000366,0.500000,0.500000,0.000000,0.019217,0.203843
410,4.551005,3,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,3.418327,5.744570,9.025874,9.025874,0.011105,0.500000,0.500000,0.000000,0.019217,0.203843
420,4.662003,0,0.000000,0.000000,0.000000,0.040223,0.000000,0.040223,0.008045,None,2.179351,3.846910,6.852448,6.852448,0.010056,0.500000,0.500000,0.000000,0.028044,0.205609
420,4.662003,1,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.134917,-1.651635,6.852448,6.852448,0.000000,0.500000,0.500000,0.000000,0.028044,0.205609
420,4.662003,2,1.000000,1.000000,0.000000,0.027532,0.000000,0.027532,0.405506,Wall,-0.316974,-0.873741,9.884957,9.884957,0.006883,0.500000,0.500000,0.000000,0.028044,0.205609
420,4.662003,3,0.000000,0.000000,0.000000,0.044420,0.000000,0.044420,0.008884,None,3.389062,5.638305,9.165500,9.165500,0.011105,0.500000,0.500000,0.000000,0.028044,0.205609
430,4.773001,0,0.000000,0.000000,0.000000,0.043074,0.000000,0.043074,0.008615,None,2.116754,3.738696,5.488937,5.488937,0.010769,0.500000,0.500000,0.000000,0.039348,0.207870
430,4.773001,1,1.000000,1.000000,0.000000,0.030695,0.000000,0.030695,0.406139,Wall,-0.065092,-0.065092,5.488937,5.488937,0.007674,0.500000,0.500000,0.000000,0.039348,0.207870
430,4.773001,2,1.000000,1.000000,0.000000,0.039204,0.000000,0.039204,0.407841,Wall,-0.225166,-0.973680,9.894005,9.894005,0.009801,0.500000,0.500000,0.000000,0.039348,0.207870
430,4.773001,3,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,3.386283,5.531248,9.306501,9.306501,0.011105,0.500000,0.500000,0.000000,0.039348,0.207870
440,4.883999,0,0.000000,0.000000,0.000000,0.043947,0.000000,0.043947,0.008789,None,2.048194,3.624910,4.677924,4.677924,0.010987,0.250000,0.250000,0.000000,0.042828,0.108566
440,4.883999,1,0.000000,0.000000,0.000000,0.040149,0.000000,0.040149,0.008030,None,0.570891,0.570891,4.677924,4.677924,0.010037,0.250000,0.250000,0.000000,0.042828,0.108566
440,4.883999,2,1.000000,1.000000,0.000000,0.042797,0.000000,0.042797,0.408559,Wall,-0.161635,-1.032475,9.909105,9.909105,0.010699,0.250000,0.250000,0.000000,0.042828,0.108566
440,4.883999,3,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,3.392774,5.423468,9.450239,9.450239,0.011105,0.250000,0.250000,0.000000,0.042828,0.108566
450,4.994998,0,0.000000,0.000000,0.000000,0.044222,0.000000,0.044222,0.008844,None,1.989271,3.509498,4.446620,4.446620,0.011055,0.250000,0.250000,0.000000,0.041306,0.108261
450,4.994998,1,0.000000,0.000000,0.000000,0.032680,0.000000,0.032680,0.006536,None,0.685093,0.685093,4.446620,4.446620,0.008170,0.250000,0.250000,0.000000,0.041306,0.108261
450,4.994998,2,1.000000,1.000000,0.000000,0.043900,0.000000,0.043900,0.408780,Wall,-0.165462,-1.074993,9.926449,9.926449,0.010975,0.250000,0.250000,0.000000,0.041306,0.108261
450,4.994998,3,0.000000,0.000000,0.000000,0.044422,0.000000,0.044422,0.008884,None,3.402894,5.314899,9.597112,9.597112,0.011105,0.250000,0.250000,0.000000,0.041306,0.108261
460,5.105996,0,0.000000,0.000000,0.000000,0.044299,0.000000,0.044299,0.008860,None,1.930775,3.393738,4.277627,4.277627,0.011075,0.250000,0.250000,0.000000,0.034514,0.106903
460,5.105996,1,0.000000,0.000000,0.000000,0.040792,0.000000,0.040792,0.008158,None,0.825877,0.825877,4.277627,4.277627,0.010198,0.250000,0.250000,0.000000,0.034514,0.106903
460,5.105996,2,1.000000,1.000000,0.000000,0.031036,0.000000,0.031036,0.406207,Wall,-0.206021,-1.100827,9.968053,9.968053,0.007759,0.250000,0.250000,0.000000,0.034514,0.106903
460,5.105996,3,0.000000,0.000000,0.000000,0.021929,0.000000,0.021929,0.004386,None,3.459332,5.271287,9.720047,9.720047,0.005482,0.250000,0.250000,0.000000,0.034514,0.106903
470,5.216994,0,0.000000,0.000000,0.000000,0.044330,0.000000,0.044330,0.008866,None,1.872544,3.277464,4.153707,4.153707,0.011083,0.250000,0.250000,0.000000,0.025989,0.105198
470,5.216994,1,0.000000,0.000000,0.000000,0.043296,0.000000,0.043296,0.008659,None,0.941075,0.941075,4.153707,4.153707,0.010824,0.250000,0.250000,0.000000,0.025989,0.105198
470,5.216994,2,1.000000,1.000000,0.000000,0.009570,0.000000,0.009570,0.401914,Wall,-0.206021,-1.100827,9.968053,9.968053,0.002392,0.250000,0.250000,0.000000,0.025989,0.105198
470,5.216994,3,0.000000,0.000000,0.000000,0.006761,0.000000,0.006761,0.001352,None,3.495662,5.271287,9.825134,9.825134,0.001690,0.250000,0.250000,0.000000,0.025989,0.105198
480,5.327992,0,0.000000,0.000000,0.000000,0.044332,0.000000,0.044332,0.008866,None,1.817446,3.161124,4.030374,4.030374,0.011083,0.250000,0.250000,0.000000,0.023358,0.104672
480,5.327992,1,0.000000,0.000000,0.000000,0.044067,0.000000,0.044067,0.008813,None,1.042832,1.042832,4.030374,4.030374,0.011017,0.250000,0.250000,0.000000,0.023358,0.104672
480,5.327992,2,1.000000,1.000000,0.000000,0.002950,0.000000,0.002950,0.400590,Wall,-0.206021,-1.100827,9.968053,9.968053,0.000738,0.250000,0.250000,0.000000,0.023358,0.104672
480,5.327992,3,0.000000,0.000000,0.000000,0.002084,0.000000,0.002084,0.000417,None,3.506862,5.271287,9.929451,9.929451,0.000521,0.250000,0.250000,0.000000,0.023358,0.104672
490,5.438990,0,0.000000,0.000000,0.000000,0.044339,0.000000,0.044339,0.008868,None,1.765838,3.044604,3.909710,3.909710,0.011085,0.250000,0.250000,0.000000,0.022548,0.104510
490,5.438990,1,0.000000,0.000000,0.000000,0.044302,0.000000,0.044302,0.008860,None,1.089526,1.089526,3.909710,3.909710,0.011075,0.250000,0.250000,0.000000,0.022548,0.104510
490,5.438990,2,1.000000,1.000000,0.000000,0.000910,0.000000,0.000910,0.400182,Wall,-0.206021,-1.100827,9.968053,9.968053,0.000228,0.250000,0.250000,0.000000,0.022548,0.104510
490,5.438990,3,0.000000,0.000000,0.000000,0.000643,0.000000,0.000643,0.000129,None,3.510315,5.271287,9.968053,9.968053,0.000161,0.250000,0.250000,0.000000,0.022548,0.104510
500,5.549988,0,0.000000,0.000000,0.000000,0.044336,0.000000,0.044336,0.008867,None,1.718528,2.928043,3.795482,3.795482,0.011084,0.250000,0.250000,0.000000,0.022298,0.104460
500,5.549988,1,0.000000,0.000000,0.000000,0.044375,0.000000,0.044375,0.008875,None,1.135828,1.135828,3.795482,3.795482,0.011094,0.250000,0.250000,0.000000,0.022298,0.104460
500,5.549988,2,1.000000,1.000000,0.000000,0.000281,0.000000,0.000281,0.400056,Wall,-0.206021,-1.100827,9.968053,9.968053,0.000070,0.250000,0.250000,0.000000,0.022298,0.104460
500,5.549988,3,0.000000,0.000000,0.000000,0.000198,0.000000,0.000198,0.000040,None,3.511380,5.271287,9.968053,9.968053,0.000050,0.250000,0.250000,0.000000,0.022298,0.104460
510,5.660986,0,0.000000,0.000000,0.000000,0.044340,0.000000,0.044340,0.008868,None,1.675651,2.811507,3.689246,3.689246,0.011085,0.250000,0.250000,0.000000,0.029471,0.105894
510,5.660986,1,0.000000,0.000000,0.000000,0.044395,0.000000,0.044395,0.008879,None,1.184910,1.184910,3.689246,3.689246,0.011099,0.250000,0.250000,0.000000,0.029471,0.105894
510,5.660986,2,1.000000,1.000000,0.000000,0.000085,0.000000,0.000085,0.400017,Wall,-0.206021,-1.100827,9.842395,9.842395,0.000021,0.250000,0.250000,0.000000,0.029471,0.105894
510,5.660986,3,0.000000,0.000000,0.000000,0.029066,0.000000,0.029066,0.005813,None,3.410186,5.284735,9.842395,9.842395,0.007266,0.250000,0.250000,0.000000,0.029471,0.105894
520,5.771985,0,0.000000,0.000000,0.000000,0.044338,0.000000,0.044338,0.008868,None,1.637544,2.695023,3.591783,3.591783,0.011085,0.250000,0.250000,0.000000,0.032113,0.106423
520,5.771985,1,0.000000,0.000000,0.000000,0.044406,0.000000,0.044406,0.008881,None,1.236656,1.236656,3.591783,3.591783,0.011101,0.250000,0.250000,0.000000,0.032113,0.106423
520,5.771985,2,1.000000,1.000000,0.000000,0.000026,0.000000,0.000026,0.400005,Wall,-0.206021,-1.100827,9.713086,9.713086,0.000006,0.250000,0.250000,0.000000,0.032113,0.106423
520,5.771985,3,0.000000,0.000000,0.000000,0.039682,0.000000,0.039682,0.007936,None,3.327083,5.258175,9.713086,9.713086,0.009920,0.250000,0.250000,0.000000,0.032113,0.106423
530,5.882983,0,0.000000,0.000000,0.000000,0.044346,0.000000,0.044346,0.008869,None,1.604461,2.578571,3.503639,3.503639,0.011086,0.250000,0.250000,0.000000,0.032929,0.106586
530,5.882983,1,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,1.290944,1.290944,3.503639,3.503639,0.011102,0.250000,0.250000,0.000000,0.032929,0.106586
530,5.882983,2,1.000000,1.000000,0.000000,0.000007,0.000000,0.000007,0.400001,Wall,-0.206021,-1.100827,9.600535,9.600535,0.000002,0.250000,0.250000,0.000000,0.032929,0.106586
530,5.882983,3,0.000000,0.000000,0.000000,0.042956,0.000000,0.042956,0.008591,None,3.266339,5.178566,9.600535,9.600535,0.010739,0.250000,0.250000,0.000000,0.032929,0.106586
540,5.993981,0,0.000000,0.000000,0.000000,0.044344,0.000000,0.044344,0.008869,None,1.576871,2.462396,3.424818,3.424818,0.011086,0.250000,0.250000,0.000000,0.033182,0.106636
540,5.993981,1,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,1.305269,1.347834,3.424818,3.424818,0.011105,0.250000,0.250000,0.000000,0.033182,0.106636
540,5.993981,2,1.000000,1.000000,0.000000,0.000002,0.000000,0.000002,0.400000,Wall,-0.206021,-1.100827,9.494747,9.494747,0.000000,0.250000,0.250000,0.000000,0.033182,0.106636
540,5.993981,3,0.000000,0.000000,0.000000,0.043963,0.000000,0.043963,0.008793,None,3.213980,5.081357,9.494747,9.494747,0.010991,0.250000,0.250000,0.000000,0.033182,0.106636
550,6.104979,0,0.000000,0.000000,0.000000,0.044340,0.000000,0.044340,0.008868,None,1.555101,2.346766,3.355858,3.355858,0.011085,0.250000,0.250000,0.000000,0.033258,0.106652
550,6.104979,1,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,1.223050,1.407162,3.355858,3.355858,0.011103,0.250000,0.250000,0.000000,0.033258,0.106652
550,6.104979,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,9.391753,9.391753,0.000000,0.250000,0.250000,0.000000,0.033258,0.106652
550,6.104979,3,0.000000,0.000000,0.000000,0.044278,0.000000,0.044278,0.008856,None,3.164725,4.979276,9.391753,9.391753,0.011069,0.250000,0.250000,0.000000,0.033258,0.106652
560,6.215977,0,0.000000,0.000000,0.000000,0.044341,0.000000,0.044341,0.008868,None,1.539194,2.231400,3.296637,3.296637,0.011085,0.250000,0.250000,0.000000,0.033282,0.106656
560,6.215977,1,0.000000,0.000000,0.000000,0.044412,0.000000,0.044412,0.008882,None,1.144138,1.468931,3.296637,3.296637,0.011103,0.250000,0.250000,0.000000,0.033282,0.106656
560,6.215977,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,9.290312,9.290312,0.000000,0.250000,0.250000,0.000000,0.033282,0.106656
560,6.215977,3,0.000000,0.000000,0.000000,0.044376,0.000000,0.044376,0.008875,None,3.116909,4.875491,9.290312,9.290312,0.011094,0.250000,0.250000,0.000000,0.033282,0.106656
570,6.326975,0,0.000000,0.000000,0.000000,0.044341,0.000000,0.044341,0.008868,None,1.529537,2.116421,3.247281,3.247281,0.011085,0.250000,0.250000,0.000000,0.033289,0.106658
570,6.326975,1,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,1.068542,1.533103,3.247281,3.247281,0.011104,0.250000,0.250000,0.000000,0.033289,0.106658
570,6.326975,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,9.190442,9.190442,0.000000,0.250000,0.250000,0.000000,0.033289,0.106658
570,6.326975,3,0.000000,0.000000,0.000000,0.044401,0.000000,0.044401,0.008880,None,3.070391,4.770661,9.190442,9.190442,0.011100,0.250000,0.250000,0.000000,0.033289,0.106658
580,6.437973,0,0.000000,0.000000,0.000000,0.044341,0.000000,0.044341,0.008868,None,1.526375,2.001955,3.207798,3.207798,0.011085,0.250000,0.250000,0.000000,0.033291,0.106658
580,6.437973,1,0.000000,0.000000,0.000000,0.044412,0.000000,0.044412,0.008882,None,0.996792,1.599593,3.207798,3.207798,0.011103,0.250000,0.250000,0.000000,0.033291,0.106658
580,6.437973,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,9.091933,9.091933,0.000000,0.250000,0.250000,0.000000,0.033291,0.106658
580,6.437973,3,0.000000,0.000000,0.000000,0.044410,0.000000,0.044410,0.008882,None,3.024896,4.664861,9.091933,9.091933,0.011102,0.250000,0.250000,0.000000,0.033291,0.106658
590,6.548972,0,0.000000,0.000000,0.000000,0.044337,0.000000,0.044337,0.008867,None,1.530009,1.888294,3.177958,3.177958,0.011084,0.250000,0.250000,0.000000,0.033291,0.106658
590,6.548972,1,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,0.928750,1.668387,3.177958,3.177958,0.011104,0.250000,0.250000,0.000000,0.033291,0.106658
590,6.548972,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.995150,8.995150,0.000000,0.250000,0.250000,0.000000,0.033291,0.106658
590,6.548972,3,0.000000,0.000000,0.000000,0.044411,0.000000,0.044411,0.008882,None,2.980735,4.558012,8.995150,8.995150,0.011103,0.250000,0.250000,0.000000,0.033291,0.106658
600,6.659970,0,0.000000,0.000000,0.000000,0.044339,0.000000,0.044339,0.008868,None,1.540342,1.775215,3.157348,3.157348,0.011085,0.250000,0.250000,0.000000,0.033293,0.106659
600,6.659970,1,0.000000,0.000000,0.000000,0.044416,0.000000,0.044416,0.008883,None,0.864768,1.739451,3.157348,3.157348,0.011104,0.250000,0.250000,0.000000,0.033293,0.106659
600,6.659970,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.900013,8.900013,0.000000,0.250000,0.250000,0.000000,0.033293,0.106659
600,6.659970,3,0.000000,0.000000,0.000000,0.044416,0.000000,0.044416,0.008883,None,2.937800,4.450257,8.900013,8.900013,0.011104,0.250000,0.250000,0.000000,0.033293,0.106659
610,6.770968,0,0.000000,0.000000,0.000000,0.044342,0.000000,0.044342,0.008868,None,1.557708,1.662877,3.146008,3.146008,0.011086,0.250000,0.250000,0.000000,0.033293,0.106659
610,6.770968,1,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,0.805165,1.812677,3.146008,3.146008,0.011104,0.250000,0.250000,0.000000,0.033293,0.106659
610,6.770968,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.806653,8.806653,0.000000,0.250000,0.250000,0.000000,0.033293,0.106659
610,6.770968,3,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,2.896199,4.341731,8.806653,8.806653,0.011104,0.250000,0.250000,0.000000,0.033293,0.106659
620,6.881966,0,0.000000,0.000000,0.000000,0.044340,0.000000,0.044340,0.008868,None,1.551423,1.551423,3.143695,3.143695,0.011085,0.250000,0.250000,0.000000,0.033292,0.106658
620,6.881966,1,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,0.750305,1.887956,3.143695,3.143695,0.011103,0.250000,0.250000,0.000000,0.033292,0.106658
620,6.881966,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.715268,8.715268,0.000000,0.250000,0.250000,0.000000,0.033292,0.106658
620,6.881966,3,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,2.856082,4.232217,8.715268,8.715268,0.011104,0.250000,0.250000,0.000000,0.033292,0.106658
630,6.992964,0,0.000000,0.000000,0.000000,0.044343,0.000000,0.044343,0.008869,None,1.440809,1.440809,3.149738,3.149738,0.011086,0.250000,0.250000,0.000000,0.033293,0.106659
630,6.992964,1,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,0.700252,1.965270,3.149738,3.149738,0.011103,0.250000,0.250000,0.000000,0.033293,0.106659
630,6.992964,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.625917,8.625917,0.000000,0.250000,0.250000,0.000000,0.033293,0.106659
630,6.992964,3,0.000000,0.000000,0.000000,0.044416,0.000000,0.044416,0.008883,None,2.817492,4.122010,8.625917,8.625917,0.011104,0.250000,0.250000,0.000000,0.033293,0.106659
640,7.103962,0,0.000000,0.000000,0.000000,0.044346,0.000000,0.044346,0.008869,None,1.331259,1.331259,3.163440,3.163440,0.011086,0.250000,0.250000,0.000000,0.033294,0.106659
640,7.103962,1,0.000000,0.000000,0.000000,0.044416,0.000000,0.044416,0.008883,None,0.654989,2.044629,3.163440,3.163440,0.011104,0.250000,0.250000,0.000000,0.033294,0.106659
640,7.103962,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.538713,8.538713,0.000000,0.250000,0.250000,0.000000,0.033294,0.106659
640,7.103962,3,0.000000,0.000000,0.000000,0.044415,0.000000,0.044415,0.008883,None,2.780505,4.011056,8.538713,8.538713,0.011104,0.250000,0.250000,0.000000,0.033294,0.106659
650,7.214961,0,0.000000,0.000000,0.000000,0.044344,0.000000,0.044344,0.008869,None,1.222765,1.222765,3.185200,3.185200,0.011086,0.250000,0.250000,0.000000,0.033294,0.106659
650,7.214961,1,0.000000,0.000000,0.000000,0.044414,0.000000,0.044414,0.008883,None,0.615388,2.125695,3.185200,3.185200,0.011103,0.250000,0.250000,0.000000,0.033294,0.106659
650,7.214961,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.453606,8.453606,0.000000,0.250000,0.250000,0.000000,0.033294,0.106659
650,7.214961,3,0.000000,0.000000,0.000000,0.044417,0.000000,0.044417,0.008883,None,2.745044,3.899266,8.453606,8.453606,0.011104,0.250000,0.250000,0.000000,0.033294,0.106659
660,7.325959,0,0.000000,0.000000,0.000000,0.015379,0.000000,0.015379,0.003076,None,1.211993,1.211993,3.157587,3.157587,0.003845,0.250000,0.250000,0.000000,0.026055,0.105211
660,7.325959,1,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,0.591690,2.201854,3.157587,3.157587,0.011105,0.250000,0.250000,0.000000,0.026055,0.105211
660,7.325959,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.370906,8.370906,0.000000,0.250000,0.250000,0.000000,0.026055,0.105211
660,7.325959,3,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,2.711386,3.786783,8.370906,8.370906,0.011105,0.250000,0.250000,0.000000,0.026055,0.105211
670,7.436957,0,0.000000,0.000000,0.000000,0.035408,0.000000,0.035408,0.007082,None,1.103645,1.103645,3.241964,3.241964,0.008852,0.250000,0.250000,0.000000,0.025439,0.105088
670,7.436957,1,0.000000,0.000000,0.000000,0.044421,0.000000,0.044421,0.008884,None,0.594713,2.271367,3.241964,3.241964,0.011105,0.250000,0.250000,0.000000,0.025439,0.105088
670,7.436957,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.338539,8.338539,0.000000,0.250000,0.250000,0.000000,0.025439,0.105088
670,7.436957,3,0.000000,0.000000,0.000000,0.021928,0.000000,0.021928,0.004386,None,2.720117,3.741568,8.338539,8.338539,0.005482,0.250000,0.250000,0.000000,0.025439,0.105088
680,7.547955,0,0.000000,0.000000,0.000000,0.041582,0.000000,0.041582,0.008316,None,0.996967,0.996967,3.358857,3.358857,0.010396,0.250000,0.250000,0.000000,0.023189,0.104638
680,7.547955,1,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,0.622057,2.336880,3.358857,3.358857,0.011103,0.250000,0.250000,0.000000,0.023189,0.104638
680,7.547955,2,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,Wall,-0.206021,-1.100827,8.338539,8.338539,0.000000,0.250000,0.250000,0.000000,0.023189,0.104638
680,7.547955,3,0.000000,0.000000,0.000000,0.006761,0.000000,0.006761,0.001352,None,2.734697,3.741568,8.338539,8.338539,0.001690,0.250000,0.250000,0.000000,0.023189,0.104638
690,7.658953,0,0.000000,0.000000,0.000000,0.043487,0.000000,0.043487,0.008697,None,0.892059,0.892059,3.494689,3.494689,0.010872,0.250000,0.250000,0.000000,0.023729,0.104746
690,7.658953,1,0.000000,0.000000,0.000000,0.044419,0.000000,0.044419,0.008884,None,0.666790,2.399565,3.494689,3.494689,0.011105,0.250000,0.250000,0.000000,0.023729,0.104746
690,7.658953,2,1.000000,1.000000,0.000000,0.004923,0.000000,0.004923,0.400985,Wall,-0.175776,-1.032267,8.281377,8.281377,0.001231,0.250000,0.250000,0.000000,0.023729,0.104746
690,7.658953,3,0.000000,0.000000,0.000000,0.002085,0.000000,0.002085,0.000417,None,2.738898,3.741568,8.281377,8.281377,0.000521,0.250000,0.250000,0.000000,0.023729,0.104746
700,7.769951,0,0.000000,0.000000,0.000000,0.044072,0.000000,0.044072,0.008814,None,0.788524,0.788524,3.627847,3.627847,0.011018,0.000000,0.063714,0.000000,0.030338,0.006068
700,7.769951,1,0.000000,0.000000,0.000000,0.044411,0.000000,0.044411,0.008882,None,0.726354,2.459778,3.627847,3.627847,0.011103,0.000000,0.063714,0.000000,0.030338,0.006068
700,7.769951,2,0.000000,0.254855,0.000000,0.032225,0.000000,0.032225,0.006445,None,0.372573,0.372573,7.058003,7.058003,0.008056,0.000000,0.063714,0.000000,0.030338,0.006068
700,7.769951,3,0.000000,0.000000,0.000000,0.000643,0.000000,0.000643,0.000129,None,2.727283,3.741568,7.058003,7.058003,0.000161,0.000000,0.063714,0.000000,0.030338,0.006068
710,7.880949,0,0.000000,0.000000,0.000000,0.044254,0.000000,0.044254,0.008851,None,0.686418,0.686418,3.730396,3.730396,0.011064,0.000000,0.000000,0.000000,0.032378,0.006476
710,7.880949,1,0.000000,0.000000,0.000000,0.044413,0.000000,0.044413,0.008883,None,0.799483,2.517625,3.730396,3.730396,0.011103,0.000000,0.000000,0.000000,0.032378,0.006476
